time,temperature,ch1,ch3,ch5
5.557800000000000182e+03,4.553833007812500000e+01,4.562499999999980460e-02,1.533999999999999986e+01,2.406249999999943157e-02
5.557899999999999636e+03,4.535522460937500000e+01,4.562499999999980460e-02,1.540000000000000036e+01,-2.734375000001065814e-03
5.558000000000000000e+03,4.548339843750000000e+01,2.812499999999973355e-02,1.539000000000000057e+01,-6.015625000000035527e-02
5.558100000000000364e+03,4.605102539062500000e+01,2.802500000000000213e+00,1.568999999999999950e+01,1.548640624999999993e+01
5.558199999999999818e+03,4.617919921875000000e+01,2.832500000000000018e+00,1.557000000000000028e+01,1.551374999999999993e+01
5.558300000000000182e+03,4.647216796875000000e+01,2.847500000000000142e+00,1.553999999999999915e+01,1.550390625000000000e+01
5.558399999999999636e+03,4.628906250000000000e+01,2.830000000000000071e+00,1.566999999999999993e+01,1.547437500000000021e+01
5.558500000000000000e+03,4.636230468750000000e+01,2.837499999999999911e+00,1.549000000000000021e+01,1.547710937500000128e+01
5.558600000000000364e+03,4.877929687500000000e+01,2.887500000000000178e+00,1.540000000000000036e+01,1.548093750000000135e+01
5.558699999999999818e+03,4.865112304687500000e+01,2.870000000000000107e+00,1.553999999999999915e+01,1.541750000000000043e+01
5.558800000000000182e+03,4.896240234375000000e+01,2.912500000000000089e+00,1.557000000000000028e+01,1.545359375000000135e+01
5.558899999999999636e+03,4.876098632812500000e+01,2.877499999999999947e+00,1.558000000000000007e+01,1.543773437500000156e+01
5.559000000000000000e+03,5.145263671875000000e+01,2.917499999999999982e+00,1.541000000000000014e+01,1.544921875000000000e+01
5.559100000000000364e+03,5.244140625000000000e+01,2.897499999999999964e+00,1.544999999999999929e+01,1.548640624999999993e+01
5.559199999999999818e+03,5.222167968750000000e+01,2.870000000000000107e+00,1.545999999999999908e+01,1.551101562500000064e+01
5.559300000000000182e+03,5.249633789062500000e+01,2.932500000000000107e+00,1.548000000000000043e+01,1.548640624999999993e+01
5.559399999999999636e+03,5.288085937500000000e+01,2.977500000000000036e+00,1.526750000000000007e+01,1.547601562500000050e+01
5.559500000000000000e+03,5.672607421875000000e+01,2.977500000000000036e+00,1.551999999999999957e+01,1.543226562500000121e+01
5.559600000000000364e+03,5.696411132812500000e+01,2.950000000000000178e+00,1.570999999999999908e+01,1.546398437500000078e+01
5.559699999999999818e+03,5.667114257812500000e+01,3.004999999999999893e+00,1.543999999999999950e+01,1.551703125000000050e+01
5.559800000000000182e+03,5.698242187500000000e+01,2.942499999999999893e+00,1.556000000000000050e+01,1.541968750000000021e+01
5.559899999999999636e+03,6.042480468750000000e+01,3.002499999999999947e+00,1.547000000000000064e+01,1.543226562500000121e+01
5.560000000000000000e+03,6.117553710937500000e+01,3.004999999999999893e+00,1.553999999999999915e+01,1.543828125000000107e+01
5.560100000000000364e+03,6.130371093750000000e+01,2.990000000000000213e+00,1.550000000000000000e+01,1.554328125000000149e+01
5.560199999999999818e+03,6.099243164062500000e+01,3.020000000000000018e+00,1.568999999999999950e+01,1.551539062500000021e+01
5.560300000000000182e+03,6.282348632812500000e+01,3.035000000000000142e+00,1.548000000000000043e+01,1.553234375000000078e+01
5.560399999999999636e+03,6.445312500000000000e+01,3.049999999999999822e+00,1.566999999999999993e+01,1.548531250000000092e+01
5.560500000000000000e+03,6.472778320312500000e+01,3.022499999999999964e+00,1.565000000000000036e+01,1.542843750000000114e+01
5.560600000000000364e+03,6.480102539062500000e+01,3.047499999999999876e+00,1.535999999999999943e+01,1.551484375000000071e+01
5.560699999999999818e+03,6.450805664062500000e+01,3.032500000000000195e+00,1.558999999999999986e+01,1.549843750000000142e+01
5.560800000000000182e+03,6.765747070312500000e+01,3.057500000000000107e+00,1.572000000000000064e+01,1.545304687500000007e+01
5.560899999999999636e+03,6.751098632812500000e+01,3.089999999999999858e+00,1.549000000000000021e+01,1.547710937500000128e+01
5.561000000000000000e+03,6.776733398437500000e+01,3.077500000000000124e+00,1.558000000000000007e+01,1.550226562500000149e+01
5.561100000000000364e+03,6.780395507812500000e+01,3.082500000000000018e+00,1.543999999999999950e+01,1.548914062500000099e+01
5.561199999999999818e+03,6.943359375000000000e+01,3.089999999999999858e+00,1.544749999999999979e+01,1.550171875000000021e+01
5.561300000000000182e+03,7.067871093750000000e+01,3.104999999999999982e+00,1.551999999999999957e+01,1.548257812500000163e+01
5.561399999999999636e+03,7.025756835937500000e+01,3.095000000000000195e+00,1.548000000000000043e+01,1.546945312500000114e+01
5.561500000000000000e+03,7.060546875000000000e+01,3.087499999999999911e+00,1.566000000000000014e+01,1.548367187500000064e+01
5.561600000000000364e+03,7.078857421875000000e+01,3.122500000000000053e+00,1.562999999999999901e+01,1.548585937500000043e+01
5.561699999999999818e+03,7.269287109375000000e+01,3.117500000000000160e+00,1.542999999999999972e+01,1.548695312500000121e+01
5.561800000000000182e+03,7.313232421875000000e+01,3.169999999999999929e+00,1.550999999999999979e+01,1.549078125000000128e+01
5.561899999999999636e+03,7.271118164062500000e+01,3.112499999999999822e+00,1.558000000000000007e+01,1.543171874999999993e+01
5.562000000000000000e+03,7.305908203125000000e+01,3.152499999999999858e+00,1.565000000000000036e+01,1.544812500000000099e+01
5.562100000000000364e+03,7.503662109375000000e+01,3.165000000000000036e+00,1.566000000000000014e+01,1.550171875000000021e+01
5.562199999999999818e+03,7.509155273437500000e+01,3.157500000000000195e+00,1.561749999999999972e+01,1.546453125000000028e+01
5.562300000000000182e+03,7.549438476562500000e+01,3.167499999999999982e+00,1.547000000000000064e+01,1.546890625000000163e+01
5.562399999999999636e+03,7.503662109375000000e+01,3.180000000000000160e+00,1.554999999999999893e+01,1.548804687500000021e+01
5.562500000000000000e+03,7.637329101562500000e+01,3.185000000000000053e+00,1.552999999999999936e+01,1.547164062500000092e+01
5.562600000000000364e+03,7.749023437500000000e+01,3.180000000000000160e+00,1.567999999999999972e+01,1.548640624999999993e+01
5.562699999999999818e+03,7.727050781250000000e+01,3.189999999999999947e+00,1.536749999999999972e+01,1.545304687500000007e+01
5.562800000000000182e+03,7.778320312500000000e+01,3.185000000000000053e+00,1.566000000000000014e+01,1.546289062500000000e+01
5.562899999999999636e+03,7.725219726562500000e+01,3.232499999999999929e+00,1.541000000000000014e+01,1.545195312500000107e+01
5.563000000000000000e+03,7.952270507812500000e+01,3.234999999999999876e+00,1.562999999999999901e+01,1.547054687500000014e+01
5.563100000000000364e+03,7.970581054687500000e+01,3.212499999999999911e+00,1.560999999999999943e+01,1.550609375000000156e+01
5.563199999999999818e+03,7.937622070312500000e+01,3.222500000000000142e+00,1.559999999999999964e+01,1.547054687500000014e+01
5.563300000000000182e+03,7.977905273437500000e+01,3.202500000000000124e+00,1.536999999999999922e+01,1.546562500000000107e+01
5.563399999999999636e+03,8.065795898437500000e+01,3.257499999999999840e+00,1.552999999999999936e+01,1.547546875000000099e+01
5.563500000000000000e+03,8.171997070312500000e+01,3.265000000000000124e+00,1.534750000000000014e+01,1.547710937500000128e+01
5.563600000000000364e+03,8.173828125000000000e+01,3.242500000000000160e+00,1.560999999999999943e+01,1.545195312500000107e+01
5.563699999999999818e+03,8.139038085937500000e+01,3.250000000000000000e+00,1.561999999999999922e+01,1.549187500000000028e+01
5.563800000000000182e+03,8.186645507812500000e+01,3.299999999999999822e+00,1.543999999999999950e+01,1.544593750000000121e+01
5.563899999999999636e+03,8.314819335937500000e+01,3.294999999999999929e+00,1.537749999999999950e+01,1.545632812500000064e+01
5.564000000000000000e+03,8.362426757812500000e+01,3.280000000000000249e+00,1.536999999999999922e+01,1.544593750000000121e+01
5.564100000000000364e+03,8.362426757812500000e+01,3.272499999999999964e+00,1.554999999999999893e+01,1.550773437500000007e+01
5.564199999999999818e+03,8.329467773437500000e+01,3.287500000000000089e+00,1.554999999999999893e+01,1.547984375000000057e+01
5.564300000000000182e+03,8.529052734375000000e+01,3.282500000000000195e+00,1.528999999999999915e+01,1.554875000000000007e+01
5.564399999999999636e+03,8.512573242187500000e+01,3.305000000000000160e+00,1.552999999999999936e+01,1.543281250000000071e+01
5.564500000000000000e+03,8.551025390625000000e+01,3.282500000000000195e+00,1.550999999999999979e+01,1.548531250000000092e+01
5.564600000000000364e+03,8.551025390625000000e+01,3.287500000000000089e+00,1.565000000000000036e+01,1.550062500000000121e+01
5.564699999999999818e+03,8.587646484375000000e+01,3.310000000000000053e+00,1.549000000000000021e+01,1.547000000000000064e+01
5.564800000000000182e+03,8.743286132812500000e+01,3.350000000000000089e+00,1.556000000000000050e+01,1.544539062499999993e+01
5.564899999999999636e+03,8.693847656250000000e+01,3.312500000000000000e+00,1.536500000000000021e+01,1.547000000000000064e+01
5.565000000000000000e+03,8.730468750000000000e+01,3.347500000000000142e+00,1.542750000000000021e+01,1.550335937500000050e+01
5.565100000000000364e+03,8.730468750000000000e+01,3.359999999999999876e+00,1.550999999999999979e+01,1.547164062500000092e+01
5.565199999999999818e+03,8.856811523437500000e+01,3.332500000000000018e+00,1.541000000000000014e+01,1.548257812500000163e+01
5.565300000000000182e+03,8.913574218750000000e+01,3.372500000000000053e+00,1.541000000000000014e+01,1.546726562500000135e+01
5.565399999999999636e+03,8.862304687500000000e+01,3.375000000000000000e+00,1.543750000000000000e+01,1.543664062500000078e+01
5.565500000000000000e+03,8.906250000000000000e+01,3.375000000000000000e+00,1.560999999999999943e+01,1.546234375000000050e+01
5.565600000000000364e+03,9.016113281250000000e+01,3.372500000000000053e+00,1.566750000000000043e+01,1.546726562500000135e+01
5.565699999999999818e+03,9.047241210937500000e+01,3.359999999999999876e+00,1.559999999999999964e+01,1.545578125000000114e+01
5.565800000000000182e+03,9.093017578125000000e+01,3.382499999999999840e+00,1.550999999999999979e+01,1.540000000000000036e+01
5.565899999999999636e+03,9.039916992187500000e+01,3.399999999999999911e+00,1.556000000000000050e+01,1.548367187500000064e+01
5.566000000000000000e+03,9.091186523437500000e+01,3.397499999999999964e+00,1.553999999999999915e+01,1.544375000000000142e+01
5.566100000000000364e+03,9.244995117187500000e+01,3.402499999999999858e+00,1.547000000000000064e+01,1.546726562500000135e+01
5.566199999999999818e+03,9.226684570312500000e+01,3.442499999999999893e+00,1.539000000000000057e+01,1.546453125000000028e+01
5.566300000000000182e+03,9.265136718750000000e+01,3.397499999999999964e+00,1.551999999999999957e+01,1.551812500000000128e+01
5.566399999999999636e+03,9.213867187500000000e+01,3.447499999999999787e+00,1.566000000000000014e+01,1.548914062500000099e+01
5.566500000000000000e+03,9.385986328125000000e+01,3.457500000000000018e+00,1.535999999999999943e+01,1.545960937500000121e+01
5.566600000000000364e+03,9.411621093750000000e+01,3.470000000000000195e+00,1.531000000000000050e+01,1.546835937500000036e+01
5.566699999999999818e+03,9.382324218750000000e+01,3.435000000000000053e+00,1.547749999999999915e+01,1.549187500000000028e+01
5.566800000000000182e+03,9.426269531250000000e+01,3.464999999999999858e+00,1.549000000000000021e+01,1.547710937500000128e+01
5.566899999999999636e+03,9.448242187500000000e+01,3.455000000000000071e+00,1.556000000000000050e+01,1.547492187500000149e+01
5.567000000000000000e+03,9.583740234375000000e+01,3.484999999999999876e+00,1.542999999999999972e+01,1.545687500000000014e+01
5.567100000000000364e+03,9.580078125000000000e+01,3.450000000000000178e+00,1.560999999999999943e+01,1.548421875000000014e+01
5.567199999999999818e+03,9.550781250000000000e+01,3.497500000000000053e+00,1.553999999999999915e+01,1.549460937500000135e+01
5.567300000000000182e+03,9.596557617187500000e+01,3.502499999999999947e+00,1.529999999999999893e+01,1.549625000000000163e+01
5.567399999999999636e+03,9.686279296875000000e+01,3.487499999999999822e+00,1.543750000000000000e+01,1.546945312500000114e+01
5.567500000000000000e+03,9.744873046875000000e+01,3.484999999999999876e+00,1.553749999999999964e+01,1.548585937500000043e+01
5.567600000000000364e+03,9.737548828125000000e+01,3.509999999999999787e+00,1.551750000000000007e+01,1.543937500000000007e+01
5.567699999999999818e+03,9.711914062500000000e+01,3.530000000000000249e+00,1.542999999999999972e+01,1.545523437500000163e+01
5.567800000000000182e+03,9.878540039062500000e+01,3.517500000000000071e+00,1.557750000000000057e+01,1.539453125000000000e+01
5.567899999999999636e+03,9.871215820312500000e+01,3.507500000000000284e+00,1.549000000000000021e+01,1.545468750000000036e+01
5.568000000000000000e+03,9.913330078125000000e+01,3.557500000000000107e+00,1.558000000000000007e+01,1.546453125000000028e+01
5.568100000000000364e+03,9.911499023437500000e+01,3.535000000000000142e+00,1.559999999999999964e+01,1.546234375000000050e+01
5.568199999999999818e+03,9.904174804687500000e+01,3.555000000000000160e+00,1.554999999999999893e+01,1.542789062500000163e+01
5.568300000000000182e+03,1.008361816406250000e+02,3.535000000000000142e+00,1.559750000000000014e+01,1.543554687500000000e+01
5.568399999999999636e+03,1.002868652343750000e+02,3.535000000000000142e+00,1.548000000000000043e+01,1.545796875000000092e+01
5.568500000000000000e+03,1.007812500000000000e+02,3.555000000000000160e+00,1.544999999999999929e+01,1.547273437499999993e+01
5.568600000000000364e+03,1.006713867187500000e+02,3.577500000000000124e+00,1.532000000000000028e+01,1.544703125000000021e+01
5.568699999999999818e+03,1.018066406250000000e+02,3.562500000000000000e+00,1.534999999999999964e+01,1.545742187500000142e+01
5.568800000000000182e+03,1.024841308593750000e+02,3.600000000000000089e+00,1.558999999999999986e+01,1.547164062500000092e+01
5.568899999999999636e+03,1.019165039062500000e+02,3.582500000000000018e+00,1.561749999999999972e+01,1.541640625000000142e+01
5.569000000000000000e+03,1.024291992187500000e+02,3.580000000000000071e+00,1.533999999999999986e+01,1.550500000000000078e+01
5.569100000000000364e+03,1.030517578125000000e+02,3.625000000000000000e+00,1.543999999999999950e+01,1.547218750000000043e+01
5.569199999999999818e+03,1.035827636718750000e+02,3.637500000000000178e+00,1.545999999999999908e+01,1.547382812500000071e+01
5.569300000000000182e+03,1.040771484375000000e+02,3.602500000000000036e+00,1.545749999999999957e+01,1.546562500000000107e+01
5.569399999999999636e+03,1.034912109375000000e+02,3.609999999999999876e+00,1.533000000000000007e+01,1.549351562500000057e+01
5.569500000000000000e+03,1.040222167968750000e+02,3.634999999999999787e+00,1.584500000000000064e+01,1.547601562500000050e+01
5.569600000000000364e+03,1.053588867187500000e+02,3.652499999999999858e+00,1.564000000000000057e+01,1.549953125000000043e+01
5.569699999999999818e+03,1.052490234375000000e+02,3.687500000000000000e+00,1.566000000000000014e+01,1.554218750000000071e+01
5.569800000000000182e+03,1.056701660156250000e+02,3.700000000000000178e+00,1.550999999999999979e+01,1.552195312500000135e+01
5.569899999999999636e+03,1.050842285156250000e+02,3.692499999999999893e+00,1.551999999999999957e+01,1.545687500000000014e+01
5.570000000000000000e+03,1.068786621093750000e+02,3.695000000000000284e+00,1.528999999999999915e+01,1.546617187500000057e+01
5.570100000000000364e+03,1.070983886718750000e+02,3.725000000000000089e+00,1.551999999999999957e+01,1.547656250000000000e+01
5.570199999999999818e+03,1.068420410156250000e+02,3.700000000000000178e+00,1.536999999999999922e+01,1.549406250000000007e+01
5.570300000000000182e+03,1.072998046875000000e+02,3.697499999999999787e+00,1.566000000000000014e+01,1.543882812500000057e+01
5.570399999999999636e+03,1.070251464843750000e+02,3.729999999999999982e+00,1.545999999999999908e+01,1.548859375000000149e+01
5.570500000000000000e+03,1.088195800781250000e+02,3.727500000000000036e+00,1.557000000000000028e+01,1.552085937500000057e+01
5.570600000000000364e+03,1.086914062500000000e+02,3.759999999999999787e+00,1.552999999999999936e+01,1.542570312500000007e+01
5.570699999999999818e+03,1.084533691406250000e+02,3.745000000000000107e+00,1.544999999999999929e+01,1.548367187500000064e+01
5.570800000000000182e+03,1.089294433593750000e+02,3.792499999999999982e+00,1.544999999999999929e+01,1.548695312500000121e+01
5.570899999999999636e+03,1.096801757812500000e+02,3.759999999999999787e+00,1.529999999999999893e+01,1.544648437500000071e+01
5.571000000000000000e+03,1.104675292968750000e+02,3.767500000000000071e+00,1.543999999999999950e+01,1.554820312500000057e+01
5.571100000000000364e+03,1.102844238281250000e+02,3.782499999999999751e+00,1.560749999999999993e+01,1.548968750000000050e+01
5.571199999999999818e+03,1.100646972656250000e+02,3.787500000000000089e+00,1.560999999999999943e+01,1.549187500000000028e+01
5.571300000000000182e+03,1.114929199218750000e+02,3.842500000000000249e+00,1.545999999999999908e+01,1.547601562500000050e+01
5.571399999999999636e+03,1.115478515625000000e+02,3.817499999999999893e+00,1.561999999999999922e+01,1.543773437500000156e+01
5.571500000000000000e+03,1.121887207031250000e+02,3.814999999999999947e+00,1.551999999999999957e+01,1.544648437500000071e+01
