time,temperature,ch1,ch3,ch5
7.230199999999999818e+03,4.586791992187500000e+01,5.312500000000008882e-02,1.547000000000000064e+01,-6.125000000000024869e-02
7.230300000000000182e+03,4.573974609375000000e+01,2.812499999999973355e-02,1.524000000000000021e+01,-3.062500000000056843e-02
7.230399999999999636e+03,4.572143554687500000e+01,7.812500000000000000e-02,1.534999999999999964e+01,-7.273437500000046185e-02
7.230500000000000000e+03,4.584960937500000000e+01,3.087499999999999911e+00,1.556000000000000050e+01,1.674804687500000000e+01
7.230600000000000364e+03,4.553833007812500000e+01,2.857499999999999929e+00,1.528999999999999915e+01,1.548148437500000085e+01
7.230699999999999818e+03,4.586791992187500000e+01,2.812500000000000000e+00,1.561999999999999922e+01,1.544976562500000128e+01
7.230800000000000182e+03,4.617919921875000000e+01,2.785000000000000142e+00,1.539000000000000057e+01,1.544703125000000021e+01
7.230899999999999636e+03,4.746093750000000000e+01,2.839999999999999858e+00,1.557000000000000028e+01,1.550007812499999993e+01
7.231000000000000000e+03,4.769897460937500000e+01,2.997500000000000053e+00,1.548000000000000043e+01,1.551812500000000128e+01
7.231100000000000364e+03,4.736938476562500000e+01,2.867500000000000160e+00,1.541999999999999993e+01,1.542023437500000149e+01
7.231199999999999818e+03,4.764404296875000000e+01,2.879999999999999893e+00,1.557000000000000028e+01,1.549187500000000028e+01
7.231300000000000182e+03,5.020751953125000000e+01,2.917499999999999982e+00,1.541999999999999993e+01,1.548203125000000036e+01
7.231399999999999636e+03,5.051879882812500000e+01,2.937500000000000000e+00,1.542999999999999972e+01,1.541203125000000007e+01
7.231500000000000000e+03,5.072021484375000000e+01,2.944999999999999840e+00,1.542999999999999972e+01,1.554000000000000092e+01
7.231600000000000364e+03,5.031738281250000000e+01,2.942499999999999893e+00,1.557000000000000028e+01,1.548750000000000071e+01
7.231699999999999818e+03,5.299072265625000000e+01,2.927500000000000213e+00,1.558000000000000007e+01,1.551265625000000092e+01
7.231800000000000182e+03,5.449218750000000000e+01,2.930000000000000160e+00,1.539000000000000057e+01,1.549351562500000057e+01
7.231899999999999636e+03,5.456542968750000000e+01,2.970000000000000195e+00,1.537999999999999901e+01,1.546015625000000071e+01
7.232000000000000000e+03,5.471191406250000000e+01,3.009999999999999787e+00,1.550999999999999979e+01,1.547820312500000028e+01
7.232100000000000364e+03,5.432739257812500000e+01,2.979999999999999982e+00,1.540750000000000064e+01,1.547601562500000050e+01
7.232199999999999818e+03,5.917968750000000000e+01,2.997500000000000053e+00,1.566999999999999993e+01,1.551812500000000128e+01
7.232300000000000182e+03,5.934448242187500000e+01,2.987499999999999822e+00,1.534999999999999964e+01,1.550718750000000057e+01
7.232399999999999636e+03,5.938110351562500000e+01,3.037500000000000089e+00,1.550000000000000000e+01,1.549570312500000036e+01
7.232500000000000000e+03,5.952758789062500000e+01,3.009999999999999787e+00,1.543999999999999950e+01,1.546835937500000036e+01
7.232600000000000364e+03,6.199951171875000000e+01,2.975000000000000089e+00,1.559999999999999964e+01,1.547875000000000156e+01
7.232699999999999818e+03,6.340942382812500000e+01,3.015000000000000124e+00,1.549000000000000021e+01,1.547875000000000156e+01
7.232800000000000182e+03,6.322631835937500000e+01,3.052500000000000213e+00,1.566999999999999993e+01,1.548695312500000121e+01
7.232899999999999636e+03,6.328125000000000000e+01,3.052500000000000213e+00,1.543999999999999950e+01,1.551648437500000099e+01
7.233000000000000000e+03,6.395874023437500000e+01,3.067499999999999893e+00,1.548000000000000043e+01,1.547164062500000092e+01
7.233100000000000364e+03,6.608276367187500000e+01,3.055000000000000160e+00,1.548000000000000043e+01,1.544703125000000021e+01
7.233199999999999818e+03,6.661376953125000000e+01,3.060000000000000053e+00,1.548000000000000043e+01,1.545140625000000156e+01
7.233300000000000182e+03,6.644897460937500000e+01,3.067499999999999893e+00,1.552749999999999986e+01,1.547875000000000156e+01
7.233399999999999636e+03,6.646728515625000000e+01,3.089999999999999858e+00,1.523000000000000043e+01,1.554328125000000149e+01
7.233500000000000000e+03,6.915893554687500000e+01,3.057500000000000107e+00,1.529999999999999893e+01,1.541421875000000163e+01
7.233600000000000364e+03,6.908569335937500000e+01,3.120000000000000107e+00,1.554999999999999893e+01,1.546398437500000078e+01
7.233699999999999818e+03,6.956176757812500000e+01,3.107499999999999929e+00,1.558000000000000007e+01,1.548367187500000064e+01
7.233800000000000182e+03,6.932373046875000000e+01,3.122500000000000053e+00,1.559999999999999964e+01,1.547710937500000128e+01
7.233899999999999636e+03,7.058715820312500000e+01,3.147499999999999964e+00,1.557000000000000028e+01,1.543664062500000078e+01
7.234000000000000000e+03,7.218017578125000000e+01,3.165000000000000036e+00,1.543999999999999950e+01,1.546617187500000057e+01
7.234100000000000364e+03,7.177734375000000000e+01,3.160000000000000142e+00,1.550000000000000000e+01,1.543445312500000099e+01
7.234199999999999818e+03,7.225341796875000000e+01,3.157500000000000195e+00,1.566000000000000014e+01,1.550445312500000128e+01
7.234300000000000182e+03,7.199707031250000000e+01,3.157500000000000195e+00,1.557000000000000028e+01,1.542570312500000007e+01
7.234399999999999636e+03,7.430419921875000000e+01,3.149999999999999911e+00,1.537999999999999901e+01,1.548859375000000149e+01
7.234500000000000000e+03,7.465209960937500000e+01,3.222500000000000142e+00,1.542999999999999972e+01,1.543664062500000078e+01
7.234600000000000364e+03,7.419433593750000000e+01,3.167499999999999982e+00,1.533999999999999986e+01,1.551757812500000000e+01
7.234699999999999818e+03,7.467041015625000000e+01,3.160000000000000142e+00,1.561999999999999922e+01,1.548421875000000014e+01
7.234800000000000182e+03,7.602539062500000000e+01,3.174999999999999822e+00,1.552999999999999936e+01,1.546070312500000021e+01
7.234899999999999636e+03,7.679443359375000000e+01,3.165000000000000036e+00,1.542999999999999972e+01,1.548968750000000050e+01
7.235000000000000000e+03,7.695922851562500000e+01,3.212499999999999911e+00,1.522000000000000064e+01,1.550554687500000028e+01
7.235100000000000364e+03,7.650146484375000000e+01,3.209999999999999964e+00,1.575000000000000000e+01,1.546343750000000128e+01
7.235199999999999818e+03,7.716064453125000000e+01,3.214999999999999858e+00,1.539000000000000057e+01,1.550117187500000071e+01
7.235300000000000182e+03,7.873535156250000000e+01,3.240000000000000213e+00,1.547000000000000064e+01,1.548476562500000142e+01
7.235399999999999636e+03,7.895507812500000000e+01,3.229999999999999982e+00,1.547000000000000064e+01,1.548148437500000085e+01
7.235500000000000000e+03,7.908325195312500000e+01,3.234999999999999876e+00,1.542999999999999972e+01,1.548093750000000135e+01
7.235600000000000364e+03,7.862548828125000000e+01,3.229999999999999982e+00,1.555749999999999922e+01,1.552523437500000014e+01
7.235699999999999818e+03,8.089599609375000000e+01,3.227500000000000036e+00,1.552999999999999936e+01,1.547984375000000057e+01
7.235800000000000182e+03,8.089599609375000000e+01,3.274999999999999911e+00,1.550999999999999979e+01,1.544867187500000050e+01
7.235899999999999636e+03,8.102416992187500000e+01,3.250000000000000000e+00,1.539000000000000057e+01,1.549460937500000135e+01
7.236000000000000000e+03,8.117065429687500000e+01,3.245000000000000107e+00,1.560999999999999943e+01,1.554820312500000057e+01
7.236100000000000364e+03,8.159179687500000000e+01,3.292499999999999982e+00,1.570999999999999908e+01,1.552906250000000021e+01
7.236199999999999818e+03,8.309326171875000000e+01,3.290000000000000036e+00,1.553999999999999915e+01,1.545632812500000064e+01
7.236300000000000182e+03,8.280029296875000000e+01,3.290000000000000036e+00,1.564000000000000057e+01,1.545632812500000064e+01
7.236399999999999636e+03,8.292846679687500000e+01,3.319999999999999840e+00,1.566000000000000014e+01,1.548859375000000149e+01
7.236500000000000000e+03,8.307495117187500000e+01,3.297499999999999876e+00,1.552999999999999936e+01,1.543062500000000092e+01
7.236600000000000364e+03,8.435668945312500000e+01,3.302500000000000213e+00,1.583499999999999908e+01,1.547546875000000099e+01
7.236699999999999818e+03,8.501586914062500000e+01,3.302500000000000213e+00,1.562999999999999901e+01,1.548859375000000149e+01
7.236800000000000182e+03,8.464965820312500000e+01,3.302500000000000213e+00,1.542999999999999972e+01,1.550554687500000028e+01
7.236899999999999636e+03,8.481445312500000000e+01,3.265000000000000124e+00,1.542999999999999972e+01,1.545414062500000085e+01
7.237000000000000000e+03,8.637084960937500000e+01,3.322499999999999787e+00,1.557000000000000028e+01,1.547218750000000043e+01
7.237100000000000364e+03,8.638916015625000000e+01,3.337499999999999911e+00,1.554999999999999893e+01,1.547437500000000021e+01
7.237199999999999818e+03,8.693847656250000000e+01,3.345000000000000195e+00,1.554999999999999893e+01,1.544867187500000050e+01
7.237300000000000182e+03,8.655395507812500000e+01,3.370000000000000107e+00,1.544999999999999929e+01,1.551593750000000149e+01
7.237399999999999636e+03,8.693847656250000000e+01,3.387500000000000178e+00,1.565000000000000036e+01,1.548585937500000043e+01
7.237500000000000000e+03,8.862304687500000000e+01,3.367500000000000160e+00,1.553999999999999915e+01,1.548531250000000092e+01
7.237600000000000364e+03,8.820190429687500000e+01,3.379999999999999893e+00,1.542999999999999972e+01,1.547164062500000092e+01
7.237699999999999818e+03,8.873291015625000000e+01,3.350000000000000089e+00,1.560999999999999943e+01,1.547218750000000043e+01
7.237800000000000182e+03,8.834838867187500000e+01,3.382499999999999840e+00,1.558000000000000007e+01,1.540109375000000114e+01
7.237899999999999636e+03,9.006958007812500000e+01,3.397499999999999964e+00,1.529999999999999893e+01,1.545742187500000142e+01
7.238000000000000000e+03,9.045410156250000000e+01,3.424999999999999822e+00,1.535999999999999943e+01,1.545960937500000121e+01
7.238100000000000364e+03,9.001464843750000000e+01,3.402499999999999858e+00,1.516999999999999993e+01,1.548585937500000043e+01
7.238199999999999818e+03,9.052734375000000000e+01,3.430000000000000160e+00,1.544999999999999929e+01,1.545851562500000043e+01
7.238300000000000182e+03,9.093017578125000000e+01,3.422499999999999876e+00,1.555749999999999922e+01,1.544921875000000000e+01
7.238399999999999636e+03,9.202880859375000000e+01,3.037500000000000089e+00,1.543999999999999950e+01,1.541476562500000114e+01
7.238500000000000000e+03,9.217529296875000000e+01,3.427500000000000213e+00,1.548000000000000043e+01,1.547546875000000099e+01
7.238600000000000364e+03,9.171752929687500000e+01,3.464999999999999858e+00,1.561999999999999922e+01,1.544757812500000149e+01
7.238699999999999818e+03,9.224853515625000000e+01,3.450000000000000178e+00,1.572000000000000064e+01,1.548968750000000050e+01
7.238800000000000182e+03,9.338378906250000000e+01,3.464999999999999858e+00,1.541000000000000014e+01,1.548804687500000021e+01
7.238899999999999636e+03,9.376831054687500000e+01,3.459999999999999964e+00,1.542999999999999972e+01,1.540984375000000028e+01
7.239000000000000000e+03,9.389648437500000000e+01,3.470000000000000195e+00,1.536749999999999972e+01,1.541914062500000071e+01
7.239100000000000364e+03,9.342041015625000000e+01,3.442499999999999893e+00,1.539000000000000057e+01,1.547929687500000107e+01
7.239199999999999818e+03,9.519653320312500000e+01,3.487499999999999822e+00,1.542999999999999972e+01,1.543992187500000135e+01
7.239300000000000182e+03,9.521484375000000000e+01,3.509999999999999787e+00,1.541000000000000014e+01,1.545523437500000163e+01
7.239399999999999636e+03,9.548950195312500000e+01,3.482499999999999929e+00,1.543999999999999950e+01,1.544812500000000099e+01
7.239500000000000000e+03,9.558105468750000000e+01,3.467500000000000249e+00,1.535999999999999943e+01,1.550664062500000107e+01
7.239600000000000364e+03,9.532470703125000000e+01,3.522499999999999964e+00,1.527999999999999936e+01,1.547492187500000149e+01
7.239699999999999818e+03,9.722900390625000000e+01,3.535000000000000142e+00,1.550999999999999979e+01,1.543882812500000057e+01
7.239800000000000182e+03,9.680786132812500000e+01,3.530000000000000249e+00,1.536999999999999922e+01,1.547546875000000099e+01
7.239899999999999636e+03,9.710083007812500000e+01,3.542499999999999982e+00,1.529999999999999893e+01,1.541531250000000064e+01
7.240000000000000000e+03,9.717407226562500000e+01,3.547499999999999876e+00,1.552999999999999936e+01,1.545250000000000057e+01
7.240100000000000364e+03,9.816284179687500000e+01,3.552500000000000213e+00,1.549000000000000021e+01,1.542460937500000107e+01
7.240199999999999818e+03,9.893188476562500000e+01,3.527499999999999858e+00,1.552999999999999936e+01,1.550773437500000007e+01
7.240300000000000182e+03,9.847412109375000000e+01,3.555000000000000160e+00,1.560999999999999943e+01,1.549734375000000064e+01
7.240399999999999636e+03,9.882202148437500000e+01,3.570000000000000284e+00,1.537999999999999901e+01,1.538578125000000085e+01
7.240500000000000000e+03,9.964599609375000000e+01,3.575000000000000178e+00,1.549000000000000021e+01,1.553671875000000036e+01
