time,temperature,ch1,ch3,ch5
4.303600000000000364e+03,2.612915039062500000e+01,3.124999999999822364e-03,1.554999999999999893e+01,-3.390625000000024869e-02
4.303699999999999818e+03,2.691650390625000000e+01,4.812499999999975131e-02,1.522000000000000064e+01,-7.656250000001030287e-03
4.303800000000000182e+03,2.691650390625000000e+01,7.562500000000005329e-02,1.544999999999999929e+01,-2.460937500000071054e-02
4.303899999999999636e+03,2.704467773437500000e+01,3.312500000000007105e-02,1.549000000000000021e+01,-3.773437500000031974e-02
4.304000000000000000e+03,2.682495117187500000e+01,2.742500000000000160e+00,1.502999999999999936e+01,1.545304687500000007e+01
4.304100000000000364e+03,2.880249023437500000e+01,2.767500000000000071e+00,1.520999999999999908e+01,1.550117187500000071e+01
4.304199999999999818e+03,2.931518554687500000e+01,3.245000000000000107e+00,1.558999999999999986e+01,1.545414062500000085e+01
4.304300000000000182e+03,2.933349609375000000e+01,2.782500000000000195e+00,1.547000000000000064e+01,1.547382812500000071e+01
4.304399999999999636e+03,2.944335937500000000e+01,2.767500000000000071e+00,1.558000000000000007e+01,1.544320312500000014e+01
4.304500000000000000e+03,2.964477539062500000e+01,2.790000000000000036e+00,1.508999999999999986e+01,1.543226562500000121e+01
4.304600000000000364e+03,3.288574218750000000e+01,2.729999999999999982e+00,1.552749999999999986e+01,1.546453125000000028e+01
4.304699999999999818e+03,3.294067382812500000e+01,2.790000000000000036e+00,1.562999999999999901e+01,1.547875000000000156e+01
4.304800000000000182e+03,3.294067382812500000e+01,2.822499999999999787e+00,1.549000000000000021e+01,1.552195312500000135e+01
4.304899999999999636e+03,3.305053710937500000e+01,2.827500000000000124e+00,1.558999999999999986e+01,1.543664062500000078e+01
4.305000000000000000e+03,3.647460937500000000e+01,2.834999999999999964e+00,1.549000000000000021e+01,1.546781250000000085e+01
4.305100000000000364e+03,3.742675781250000000e+01,2.847500000000000142e+00,1.532000000000000028e+01,1.543937500000000007e+01
4.305199999999999818e+03,3.737182617187500000e+01,2.834999999999999964e+00,1.540000000000000036e+01,1.545578125000000114e+01
4.305300000000000182e+03,3.733520507812500000e+01,2.839999999999999858e+00,1.553999999999999915e+01,1.549625000000000163e+01
4.305399999999999636e+03,3.933105468750000000e+01,2.879999999999999893e+00,1.532000000000000028e+01,1.539070312499999993e+01
4.305500000000000000e+03,4.147338867187500000e+01,2.850000000000000089e+00,1.531000000000000050e+01,1.545304687500000007e+01
4.305600000000000364e+03,4.185791015625000000e+01,2.899999999999999911e+00,1.566000000000000014e+01,1.545796875000000092e+01
4.305699999999999818e+03,4.174804687500000000e+01,2.862499999999999822e+00,1.547000000000000064e+01,1.547000000000000064e+01
4.305800000000000182e+03,4.174804687500000000e+01,2.870000000000000107e+00,1.557000000000000028e+01,1.550171875000000021e+01
4.305899999999999636e+03,4.500732421875000000e+01,2.882499999999999840e+00,1.531000000000000050e+01,1.545851562500000043e+01
4.306000000000000000e+03,4.506225585937500000e+01,2.887500000000000178e+00,1.539000000000000057e+01,1.545578125000000114e+01
4.306100000000000364e+03,4.541015625000000000e+01,2.872500000000000053e+00,1.519999999999999929e+01,1.545140625000000156e+01
4.306199999999999818e+03,4.530029296875000000e+01,2.899999999999999911e+00,1.545999999999999908e+01,1.554765625000000107e+01
4.306300000000000182e+03,4.720458984375000000e+01,2.915000000000000036e+00,1.536999999999999922e+01,1.544320312500000014e+01
4.306399999999999636e+03,4.832153320312500000e+01,2.902499999999999858e+00,1.511999999999999922e+01,1.551539062500000021e+01
4.306500000000000000e+03,4.802856445312500000e+01,2.930000000000000160e+00,1.540000000000000036e+01,1.551484375000000071e+01
4.306600000000000364e+03,4.839477539062500000e+01,2.944999999999999840e+00,1.548000000000000043e+01,1.549898437500000092e+01
4.306699999999999818e+03,4.830322265625000000e+01,2.899999999999999911e+00,1.529999999999999893e+01,1.554929687500000135e+01
4.306800000000000182e+03,5.084838867187500000e+01,2.947499999999999787e+00,1.539000000000000057e+01,1.548312500000000114e+01
4.306899999999999636e+03,5.110473632812500000e+01,2.932500000000000107e+00,1.548000000000000043e+01,1.541367187500000036e+01
4.307000000000000000e+03,5.075683593750000000e+01,2.944999999999999840e+00,1.509999999999999964e+01,1.542460937500000107e+01
4.307100000000000364e+03,5.115966796875000000e+01,2.942499999999999893e+00,1.554999999999999893e+01,1.546234375000000050e+01
4.307199999999999818e+03,5.286254882812500000e+01,2.955000000000000071e+00,1.540000000000000036e+01,1.546398437500000078e+01
4.307300000000000182e+03,5.335693359375000000e+01,2.992500000000000160e+00,1.525000000000000000e+01,1.550390625000000000e+01
4.307399999999999636e+03,5.352172851562500000e+01,2.932500000000000107e+00,1.551999999999999957e+01,1.548367187500000064e+01
4.307500000000000000e+03,5.315551757812500000e+01,2.957500000000000018e+00,1.543999999999999950e+01,1.546453125000000028e+01
4.307600000000000364e+03,5.416259765625000000e+01,2.962499999999999911e+00,1.542999999999999972e+01,1.548257812500000163e+01
4.307699999999999818e+03,5.557250976562500000e+01,2.959999999999999964e+00,1.544749999999999979e+01,1.548039062500000007e+01
4.307800000000000182e+03,5.566406250000000000e+01,2.964999999999999858e+00,1.517999999999999972e+01,1.552304687500000036e+01
4.307899999999999636e+03,5.579223632812500000e+01,2.997500000000000053e+00,1.520999999999999908e+01,1.547164062500000092e+01
4.308000000000000000e+03,5.544433593750000000e+01,2.964999999999999858e+00,1.555749999999999922e+01,1.546781250000000085e+01
4.308100000000000364e+03,5.771484375000000000e+01,3.004999999999999893e+00,1.537999999999999901e+01,1.547820312500000028e+01
4.308199999999999818e+03,5.769653320312500000e+01,2.979999999999999982e+00,1.523000000000000043e+01,1.547164062500000092e+01
4.308300000000000182e+03,5.776977539062500000e+01,2.977500000000000036e+00,1.532000000000000028e+01,1.548968750000000050e+01
4.308399999999999636e+03,5.789794921875000000e+01,3.004999999999999893e+00,1.541999999999999993e+01,1.550828125000000135e+01
4.308500000000000000e+03,5.870361328125000000e+01,3.015000000000000124e+00,1.536999999999999922e+01,1.546453125000000028e+01
4.308600000000000364e+03,5.991210937500000000e+01,3.015000000000000124e+00,1.549000000000000021e+01,1.547601562500000050e+01
4.308699999999999818e+03,5.974731445312500000e+01,3.000000000000000000e+00,1.528999999999999915e+01,1.548203125000000036e+01
4.308800000000000182e+03,5.978393554687500000e+01,3.035000000000000142e+00,1.541999999999999993e+01,1.543117187500000043e+01
