time,temperature,ch1,ch3,ch5
6.394000000000000000e+03,4.566650390625000000e+01,2.562499999999978684e-02,1.525000000000000000e+01,-5.304687500000060396e-02
6.394100000000000364e+03,4.553833007812500000e+01,8.062499999999994671e-02,1.553999999999999915e+01,-8.421875000000067502e-02
6.394199999999999818e+03,4.557495117187500000e+01,3.062500000000012434e-02,1.558999999999999986e+01,-1.312500000000049738e-02
6.394300000000000182e+03,4.566650390625000000e+01,2.819999999999999840e+00,1.540000000000000036e+01,1.550171875000000021e+01
6.394399999999999636e+03,4.537353515625000000e+01,2.825000000000000178e+00,1.535999999999999943e+01,1.545304687500000007e+01
6.394500000000000000e+03,4.632568359375000000e+01,2.817499999999999893e+00,1.543999999999999950e+01,1.552031250000000107e+01
6.394600000000000364e+03,4.628906250000000000e+01,2.825000000000000178e+00,1.558000000000000007e+01,1.546234375000000050e+01
6.394699999999999818e+03,4.636230468750000000e+01,2.822499999999999787e+00,1.534999999999999964e+01,1.548640624999999993e+01
6.394800000000000182e+03,4.649047851562500000e+01,2.899999999999999911e+00,1.554999999999999893e+01,1.543937500000000007e+01
6.394899999999999636e+03,4.707641601562500000e+01,2.877499999999999947e+00,1.561999999999999922e+01,1.549625000000000163e+01
6.395000000000000000e+03,4.881591796875000000e+01,2.879999999999999893e+00,1.547000000000000064e+01,1.546179687500000099e+01
6.395100000000000364e+03,4.868774414062500000e+01,2.862499999999999822e+00,1.558000000000000007e+01,1.550445312500000128e+01
6.395199999999999818e+03,4.874267578125000000e+01,2.892500000000000071e+00,1.556000000000000050e+01,1.550773437500000007e+01
6.395300000000000182e+03,4.885253906250000000e+01,2.912500000000000089e+00,1.568999999999999950e+01,1.542789062500000163e+01
6.395399999999999636e+03,5.172729492187500000e+01,2.932500000000000107e+00,1.529999999999999893e+01,1.547929687500000107e+01
6.395500000000000000e+03,5.238647460937500000e+01,2.927500000000000213e+00,1.535999999999999943e+01,1.545687500000000014e+01
6.395600000000000364e+03,5.218505859375000000e+01,2.995000000000000107e+00,1.531000000000000050e+01,1.547820312500000028e+01
6.395699999999999818e+03,5.225830078125000000e+01,2.959999999999999964e+00,1.557000000000000028e+01,1.545359375000000135e+01
6.395800000000000182e+03,5.535278320312500000e+01,2.977500000000000036e+00,1.553999999999999915e+01,1.543007812500000142e+01
6.395899999999999636e+03,5.639648437500000000e+01,2.975000000000000089e+00,1.557000000000000028e+01,1.550007812499999993e+01
6.396000000000000000e+03,5.683593750000000000e+01,2.955000000000000071e+00,1.548000000000000043e+01,1.541476562500000114e+01
