time,temperature,ch1,ch3,ch5
2.215300000000000182e+03,4.713134765625000000e+01,8.124999999999715783e-03,1.543750000000000000e+01,2.351562499999904077e-02
2.215400000000000091e+03,4.709472656250000000e+01,5.562500000000003553e-02,1.584500000000000064e+01,3.117187499999918288e-02
2.215500000000000000e+03,4.696655273437500000e+01,4.062499999999991118e-02,1.566750000000000043e+01,1.093749999999005240e-03
2.215599999999999909e+03,4.747924804687500000e+01,4.279374999999999929e+00,1.565000000000000036e+01,2.076593749999999972e+01
2.215699999999999818e+03,4.716796875000000000e+01,2.774999999999999911e+00,1.572000000000000064e+01,1.547382812500000071e+01
2.215800000000000182e+03,4.746093750000000000e+01,2.802500000000000213e+00,1.564749999999999908e+01,1.545578125000000114e+01
2.215900000000000091e+03,4.738769531250000000e+01,2.872500000000000053e+00,1.563749999999999929e+01,1.549187500000000028e+01
2.216000000000000000e+03,4.887084960937500000e+01,2.830000000000000071e+00,1.566750000000000043e+01,1.546289062500000000e+01
2.216099999999999909e+03,4.953002929687500000e+01,2.912500000000000089e+00,1.575999999999999979e+01,1.548257812500000163e+01
2.216199999999999818e+03,4.914550781250000000e+01,2.817499999999999893e+00,1.556000000000000050e+01,1.543007812500000142e+01
2.216300000000000182e+03,4.947509765625000000e+01,2.837499999999999911e+00,1.550750000000000028e+01,1.542078125000000099e+01
2.216400000000000091e+03,5.042724609375000000e+01,2.867500000000000160e+00,1.564749999999999908e+01,1.551320312500000043e+01
2.216500000000000000e+03,5.242309570312500000e+01,2.910000000000000142e+00,1.560999999999999943e+01,1.547875000000000156e+01
2.216599999999999909e+03,5.267944335937500000e+01,2.910000000000000142e+00,1.541999999999999993e+01,1.551320312500000043e+01
2.216699999999999818e+03,5.238647460937500000e+01,2.902499999999999858e+00,1.569999999999999929e+01,1.543664062500000078e+01
2.216800000000000182e+03,5.266113281250000000e+01,2.904999999999999805e+00,1.547749999999999915e+01,1.541093750000000107e+01
2.216900000000000091e+03,5.641479492187500000e+01,2.937500000000000000e+00,1.565249999999999986e+01,1.544757812500000149e+01
2.217000000000000000e+03,5.668945312500000000e+01,2.910000000000000142e+00,1.547000000000000064e+01,1.548750000000000071e+01
2.217099999999999909e+03,5.694580078125000000e+01,2.944999999999999840e+00,1.562749999999999950e+01,1.545195312500000107e+01
2.217199999999999818e+03,5.654296875000000000e+01,2.939999999999999947e+00,1.565750000000000064e+01,1.541640625000000142e+01
2.217300000000000182e+03,5.960083007812500000e+01,2.964999999999999858e+00,1.549000000000000021e+01,1.548421875000000014e+01
2.217400000000000091e+03,6.141357421875000000e+01,2.972500000000000142e+00,1.564000000000000057e+01,1.548640624999999993e+01
2.217500000000000000e+03,6.137695312500000000e+01,2.964999999999999858e+00,1.554999999999999893e+01,1.550828125000000135e+01
2.217599999999999909e+03,6.163330078125000000e+01,2.992500000000000160e+00,1.567750000000000021e+01,1.546398437500000078e+01
2.217699999999999818e+03,6.123046875000000000e+01,3.004999999999999893e+00,1.549000000000000021e+01,1.546617187500000057e+01
2.217800000000000182e+03,6.518554687500000000e+01,3.015000000000000124e+00,1.567999999999999972e+01,1.543007812500000142e+01
2.217900000000000091e+03,6.529541015625000000e+01,3.017500000000000071e+00,1.581499999999999950e+01,1.553671875000000036e+01
2.218000000000000000e+03,6.520385742187500000e+01,3.012500000000000178e+00,1.545749999999999957e+01,1.544539062499999993e+01
2.218099999999999909e+03,6.546020507812500000e+01,3.049999999999999822e+00,1.556749999999999901e+01,1.545687500000000014e+01
2.218199999999999818e+03,6.758422851562500000e+01,3.027499999999999858e+00,1.542999999999999972e+01,1.547492187500000149e+01
2.218300000000000182e+03,6.870117187500000000e+01,2.845000000000000195e+00,1.541000000000000014e+01,1.552250000000000085e+01
2.218400000000000091e+03,6.859130859375000000e+01,3.055000000000000160e+00,1.566499999999999915e+01,1.549625000000000163e+01
2.218500000000000000e+03,6.853637695312500000e+01,3.077500000000000124e+00,1.568750000000000000e+01,1.548476562500000142e+01
2.218599999999999909e+03,6.950683593750000000e+01,3.035000000000000142e+00,1.562999999999999901e+01,1.546890625000000163e+01
2.218699999999999818e+03,7.106323242187500000e+01,3.412500000000000089e+00,1.559999999999999964e+01,1.548093750000000135e+01
2.218800000000000182e+03,7.164916992187500000e+01,3.077500000000000124e+00,1.553999999999999915e+01,1.548148437500000085e+01
2.218900000000000091e+03,7.150268554687500000e+01,3.062500000000000000e+00,1.559750000000000014e+01,1.546781250000000085e+01
2.219000000000000000e+03,7.142944335937500000e+01,3.095000000000000195e+00,1.576500000000000057e+01,1.543117187500000043e+01
2.219099999999999909e+03,7.399291992187500000e+01,3.102500000000000036e+00,1.552749999999999986e+01,1.542460937500000107e+01
2.219199999999999818e+03,7.377319335937500000e+01,3.132499999999999840e+00,1.538749999999999929e+01,1.551265625000000092e+01
2.219300000000000182e+03,7.424926757812500000e+01,3.134999999999999787e+00,1.566499999999999915e+01,1.546125000000000149e+01
2.219400000000000091e+03,7.412109375000000000e+01,3.134999999999999787e+00,1.553999999999999915e+01,1.546179687500000099e+01
2.219500000000000000e+03,7.553100585937500000e+01,3.177500000000000213e+00,1.550999999999999979e+01,1.546453125000000028e+01
2.219599999999999909e+03,7.672119140625000000e+01,3.129999999999999893e+00,1.564749999999999908e+01,1.542406250000000156e+01
2.219699999999999818e+03,7.624511718750000000e+01,3.192499999999999893e+00,1.557750000000000057e+01,1.542406250000000156e+01
2.219800000000000182e+03,7.672119140625000000e+01,3.129999999999999893e+00,1.581000000000000050e+01,1.548093750000000135e+01
2.219900000000000091e+03,7.657470703125000000e+01,3.142500000000000071e+00,1.556000000000000050e+01,1.545359375000000135e+01
2.220000000000000000e+03,7.871704101562500000e+01,3.129999999999999893e+00,1.555749999999999922e+01,1.548804687500000021e+01
2.220099999999999909e+03,7.911987304687500000e+01,3.147499999999999964e+00,1.571250000000000036e+01,1.552851562500000071e+01
2.220199999999999818e+03,7.858886718750000000e+01,3.152499999999999858e+00,1.570999999999999908e+01,1.548914062500000099e+01
2.220300000000000182e+03,7.908325195312500000e+01,3.180000000000000160e+00,1.570999999999999908e+01,1.547929687500000107e+01
2.220400000000000091e+03,8.051147460937500000e+01,3.220000000000000195e+00,1.547000000000000064e+01,1.544539062499999993e+01
