time,temperature,ch1,ch3,ch5
8.066399999999999636e+03,4.603271484375000000e+01,3.812499999999996447e-02,1.532000000000000028e+01,1.093749999999893419e-02
8.066500000000000000e+03,4.594116210937500000e+01,1.312500000000005329e-02,1.566999999999999993e+01,-2.679687500000049738e-02
8.066600000000000364e+03,4.586791992187500000e+01,4.812499999999975131e-02,1.550000000000000000e+01,-5.578125000000078160e-02
8.066699999999999818e+03,4.612426757812500000e+01,2.825000000000000178e+00,1.554999999999999893e+01,1.555421875000000043e+01
8.066800000000000182e+03,4.584960937500000000e+01,2.837499999999999911e+00,1.533000000000000007e+01,1.543007812500000142e+01
8.066899999999999636e+03,4.612426757812500000e+01,2.847500000000000142e+00,1.526999999999999957e+01,1.544648437500000071e+01
8.067000000000000000e+03,4.605102539062500000e+01,2.827500000000000124e+00,1.558000000000000007e+01,1.546125000000000149e+01
8.067100000000000364e+03,4.599609375000000000e+01,2.882499999999999840e+00,1.544999999999999929e+01,1.542843750000000114e+01
8.067199999999999818e+03,4.790039062500000000e+01,2.827500000000000124e+00,1.550000000000000000e+01,1.552250000000000085e+01
8.067300000000000182e+03,4.764404296875000000e+01,2.939999999999999947e+00,1.533999999999999986e+01,1.545414062500000085e+01
8.067399999999999636e+03,4.793701171875000000e+01,2.907500000000000195e+00,1.560999999999999943e+01,1.553289062500000028e+01
8.067500000000000000e+03,4.790039062500000000e+01,2.924999999999999822e+00,1.542999999999999972e+01,1.552578125000000142e+01
8.067600000000000364e+03,5.035400390625000000e+01,2.917499999999999982e+00,1.565000000000000036e+01,1.547984375000000057e+01
8.067699999999999818e+03,5.110473632812500000e+01,2.924999999999999822e+00,1.548000000000000043e+01,1.545796875000000092e+01
8.067800000000000182e+03,5.075683593750000000e+01,2.924999999999999822e+00,1.533999999999999986e+01,1.547328125000000121e+01
8.067899999999999636e+03,5.110473632812500000e+01,2.959999999999999964e+00,1.557750000000000057e+01,1.547984375000000057e+01
8.068000000000000000e+03,5.192871093750000000e+01,2.967499999999999805e+00,1.528999999999999915e+01,1.544757812500000149e+01
8.068100000000000364e+03,5.489501953125000000e+01,2.942499999999999893e+00,1.541000000000000014e+01,1.547984375000000057e+01
8.068199999999999818e+03,5.522460937500000000e+01,2.982499999999999929e+00,1.539000000000000057e+01,1.546015625000000071e+01
8.068300000000000182e+03,5.480346679687500000e+01,3.000000000000000000e+00,1.544999999999999929e+01,1.548750000000000071e+01
8.068399999999999636e+03,5.522460937500000000e+01,2.992500000000000160e+00,1.536999999999999922e+01,1.546507812500000156e+01
8.068500000000000000e+03,5.923461914062500000e+01,3.044999999999999929e+00,1.547000000000000064e+01,1.542242187500000128e+01
8.068600000000000364e+03,5.967407226562500000e+01,3.015000000000000124e+00,1.547000000000000064e+01,1.548914062500000099e+01
8.068699999999999818e+03,5.991210937500000000e+01,3.060000000000000053e+00,1.523000000000000043e+01,1.553945312500000142e+01
8.068800000000000182e+03,5.950927734375000000e+01,3.057500000000000107e+00,1.551999999999999957e+01,1.541585937500000014e+01
