time,temperature,voltage
5.322000000000000455e+02,6.406860351562500000e+01,2.812499999999973355e-02
5.322999999999999545e+02,6.406860351562500000e+01,5.812499999999998224e-02
5.323999999999999773e+02,6.350097656250000000e+01,-2.593749999999999112e-01
5.325000000000000000e+02,6.302490234375000000e+01,-6.937499999999996447e-02
5.326000000000000227e+02,6.344604492187500000e+01,5.624999999999769074e-03
5.327000000000000455e+02,6.328125000000000000e+01,2.312499999999984013e-02
5.327999999999999545e+02,6.265869140625000000e+01,2.312499999999984013e-02
5.328999999999999773e+02,6.267700195312500000e+01,2.562499999999978684e-02
5.330000000000000000e+02,6.221923828125000000e+01,3.812499999999996447e-02
5.331000000000000227e+02,6.264038085937500000e+01,5.812499999999998224e-02
5.332000000000000455e+02,6.238403320312500000e+01,6.312499999999987566e-02
5.332999999999999545e+02,6.177978515625000000e+01,1.062500000000010658e-02
5.333999999999999773e+02,6.196289062500000000e+01,8.312499999999989342e-02
5.335000000000000000e+02,6.154174804687500000e+01,3.062500000000012434e-02
5.336000000000000227e+02,6.192626953125000000e+01,3.062500000000012434e-02
5.337000000000000455e+02,6.112060546875000000e+01,2.312499999999984013e-02
5.337999999999999545e+02,6.093750000000000000e+01,4.562499999999980460e-02
5.338999999999999773e+02,6.112060546875000000e+01,4.312499999999985789e-02
5.340000000000000000e+02,6.069946289062500000e+01,6.062499999999992895e-02
5.341000000000000227e+02,6.079101562500000000e+01,1.812499999999994671e-02
5.342000000000000455e+02,6.020507812500000000e+01,2.562499999999978684e-02
5.342999999999999545e+02,6.016845703125000000e+01,2.812499999999973355e-02
5.343999999999999773e+02,6.031494140625000000e+01,4.062499999999991118e-02
5.345000000000000000e+02,5.993041992187500000e+01,5.812499999999998224e-02
5.346000000000000227e+02,5.965576171875000000e+01,2.812499999999973355e-02
5.347000000000000455e+02,5.947265625000000000e+01,3.062500000000012434e-02
5.347999999999999545e+02,5.943603515625000000e+01,7.562500000000005329e-02
5.348999999999999773e+02,5.963745117187500000e+01,5.562500000000003553e-02
5.350000000000000000e+02,5.875854492187500000e+01,2.812499999999973355e-02
