time,temperature,voltage
3.790800000000000182e+03,7.602539062500000000e+01,1.812499999999994671e-02
3.790900000000000091e+03,7.628173828125000000e+01,4.062499999999991118e-02
3.791000000000000000e+03,7.608032226562500000e+01,6.062499999999992895e-02
3.791099999999999909e+03,7.606201171875000000e+01,1.562500000000000000e-02
3.791199999999999818e+03,7.602539062500000000e+01,4.812499999999975131e-02
3.791300000000000182e+03,7.472534179687500000e+01,3.062500000000012434e-02
3.791400000000000091e+03,7.518310546875000000e+01,1.062500000000010658e-02
3.791500000000000000e+03,7.496337890625000000e+01,4.062499999999991118e-02
3.791599999999999909e+03,7.498168945312500000e+01,4.312499999999985789e-02
3.791699999999999818e+03,7.426757812500000000e+01,3.312500000000007105e-02
3.791800000000000182e+03,7.369995117187500000e+01,2.562499999999978684e-02
3.791900000000000091e+03,7.413940429687500000e+01,5.562500000000003553e-02
3.792000000000000000e+03,7.395629882812500000e+01,4.562499999999980460e-02
3.792099999999999909e+03,7.335205078125000000e+01,4.562499999999980460e-02
3.792199999999999818e+03,7.307739257812500000e+01,4.062499999999991118e-02
3.792300000000000182e+03,7.261962890625000000e+01,5.062500000000014211e-02
3.792400000000000091e+03,7.305908203125000000e+01,6.812499999999976907e-02
3.792500000000000000e+03,7.289428710937500000e+01,4.062499999999991118e-02
3.792599999999999909e+03,7.194213867187500000e+01,4.312499999999985789e-02
3.792699999999999818e+03,7.207031250000000000e+01,3.812499999999996447e-02
3.792800000000000182e+03,7.159423828125000000e+01,6.062499999999992895e-02
3.792900000000000091e+03,7.205200195312500000e+01,5.812499999999998224e-02
3.793000000000000000e+03,7.109985351562500000e+01,4.562499999999980460e-02
3.793099999999999909e+03,7.088012695312500000e+01,2.812499999999973355e-02
3.793199999999999818e+03,7.108154296875000000e+01,5.312500000000008882e-02
3.793300000000000182e+03,7.060546875000000000e+01,1.812499999999994671e-02
3.793400000000000091e+03,7.091674804687500000e+01,3.312500000000007105e-02
3.793500000000000000e+03,6.990966796875000000e+01,5.062500000000014211e-02
3.793599999999999909e+03,6.985473632812500000e+01,6.312499999999987566e-02
3.793699999999999818e+03,7.005615234375000000e+01,5.624999999999769074e-03
3.793800000000000182e+03,6.959838867187500000e+01,2.812499999999973355e-02
3.793900000000000091e+03,6.921386718750000000e+01,5.312500000000008882e-02
3.794000000000000000e+03,6.890258789062500000e+01,3.062500000000012434e-02
3.794099999999999909e+03,6.886596679687500000e+01,6.812499999999976907e-02
3.794199999999999818e+03,6.906738281250000000e+01,2.812499999999973355e-02
3.794300000000000182e+03,6.811523437500000000e+01,4.062499999999991118e-02
3.794400000000000091e+03,6.815185546875000000e+01,6.249999999998756550e-04
3.794500000000000000e+03,6.796875000000000000e+01,4.312499999999985789e-02
3.794599999999999909e+03,6.796875000000000000e+01,6.249999999998756550e-04
3.794699999999999818e+03,6.818847656250000000e+01,5.624999999999769074e-03
3.794800000000000182e+03,6.687011718750000000e+01,6.062499999999992895e-02
3.794900000000000091e+03,6.725463867187500000e+01,4.312499999999985789e-02
3.795000000000000000e+03,6.708984375000000000e+01,1.562500000000000000e-02
3.795099999999999909e+03,6.707153320312500000e+01,5.312500000000008882e-02
3.795199999999999818e+03,6.661376953125000000e+01,4.312499999999985789e-02
3.795300000000000182e+03,6.589965820312500000e+01,2.562499999999978684e-02
3.795400000000000091e+03,6.635742187500000000e+01,5.062500000000014211e-02
3.795500000000000000e+03,6.619262695312500000e+01,1.312500000000005329e-02
3.795599999999999909e+03,6.606445312500000000e+01,-4.375000000000017764e-03
3.795699999999999818e+03,6.549682617187500000e+01,6.812499999999976907e-02
3.795800000000000182e+03,6.502075195312500000e+01,3.312500000000007105e-02
3.795900000000000091e+03,6.546020507812500000e+01,8.062499999999994671e-02
3.796000000000000000e+03,6.531372070312500000e+01,2.562499999999978684e-02
3.796099999999999909e+03,6.458129882812500000e+01,3.312500000000007105e-02
3.796199999999999818e+03,6.469116210937500000e+01,5.562500000000003553e-02
3.796300000000000182e+03,6.423339843750000000e+01,-9.374999999999911182e-03
3.796400000000000091e+03,6.461791992187500000e+01,2.812499999999973355e-02
3.796500000000000000e+03,6.417846679687500000e+01,4.562499999999980460e-02
3.796599999999999909e+03,6.370239257812500000e+01,1.562500000000000000e-02
3.796699999999999818e+03,6.384887695312500000e+01,2.562499999999978684e-02
3.796800000000000182e+03,6.339111328125000000e+01,2.062499999999989342e-02
3.796900000000000091e+03,6.383056640625000000e+01,2.062499999999989342e-02
3.797000000000000000e+03,6.293334960937500000e+01,-7.500000000000284217e-03
3.797099999999999909e+03,6.284179687500000000e+01,2.562499999999978684e-02
3.797199999999999818e+03,6.304321289062500000e+01,5.062500000000014211e-02
3.797300000000000182e+03,6.256713867187500000e+01,5.812499999999998224e-02
3.797400000000000091e+03,6.245727539062500000e+01,3.562500000000001776e-02
3.797500000000000000e+03,6.205444335937500000e+01,8.812499999999978684e-02
3.797599999999999909e+03,6.199951171875000000e+01,3.312500000000007105e-02
3.797699999999999818e+03,6.223754882812500000e+01,1.312500000000005329e-02
3.797800000000000182e+03,6.181640625000000000e+01,2.812499999999973355e-02
3.797900000000000091e+03,6.146850585937500000e+01,4.062499999999991118e-02
3.798000000000000000e+03,6.124877929687500000e+01,4.062499999999991118e-02
3.798099999999999909e+03,6.123046875000000000e+01,6.812499999999976907e-02
3.798199999999999818e+03,6.139526367187500000e+01,5.312500000000008882e-02
3.798300000000000182e+03,6.046142578125000000e+01,3.062500000000012434e-02
3.798400000000000091e+03,6.073608398437500000e+01,5.812499999999998224e-02
3.798500000000000000e+03,6.057128906250000000e+01,6.312499999999987566e-02
3.798599999999999909e+03,6.053466796875000000e+01,3.312500000000007105e-02
3.798699999999999818e+03,6.051635742187500000e+01,1.562500000000000000e-02
3.798800000000000182e+03,5.952758789062500000e+01,5.812499999999998224e-02
3.798900000000000091e+03,5.996704101562500000e+01,-3.974999999999999645e-01
3.799000000000000000e+03,5.978393554687500000e+01,-1.687500000000019540e-02
3.799099999999999909e+03,5.971069335937500000e+01,4.812499999999975131e-02
3.799199999999999818e+03,5.930786132812500000e+01,4.562499999999980460e-02
3.799300000000000182e+03,5.885009765625000000e+01,5.062500000000014211e-02
3.799400000000000091e+03,5.921630859375000000e+01,1.562500000000000000e-02
3.799500000000000000e+03,5.906982421875000000e+01,4.062499999999991118e-02
3.799599999999999909e+03,5.863037109375000000e+01,2.312499999999984013e-02
3.799699999999999818e+03,5.853881835937500000e+01,5.312500000000008882e-02
3.799800000000000182e+03,5.811767578125000000e+01,5.312500000000008882e-02
3.799900000000000091e+03,5.848388671875000000e+01,5.562500000000003553e-02
3.800000000000000000e+03,5.839233398437500000e+01,3.312500000000007105e-02
3.800099999999999909e+03,5.767822265625000000e+01,3.062500000000012434e-02
3.800199999999999818e+03,5.780639648437500000e+01,6.062499999999992895e-02
3.800300000000000182e+03,5.744018554687500000e+01,6.312499999999987566e-02
3.800400000000000091e+03,5.780639648437500000e+01,8.124999999999715783e-03
3.800500000000000000e+03,5.720214843750000000e+01,7.562500000000005329e-02
3.800599999999999909e+03,5.692749023437500000e+01,5.312500000000008882e-02
3.800699999999999818e+03,5.714721679687500000e+01,8.562499999999984013e-02
3.800800000000000182e+03,5.670776367187500000e+01,2.812499999999973355e-02
3.800900000000000091e+03,5.705566406250000000e+01,3.312500000000007105e-02
3.801000000000000000e+03,5.641479492187500000e+01,4.312499999999985789e-02
3.801099999999999909e+03,5.637817382812500000e+01,4.812499999999975131e-02
3.801199999999999818e+03,5.654296875000000000e+01,5.062500000000014211e-02
3.801300000000000182e+03,5.612182617187500000e+01,1.812499999999994671e-02
3.801400000000000091e+03,5.590209960937500000e+01,3.312500000000007105e-02
3.801500000000000000e+03,5.568237304687500000e+01,4.812499999999975131e-02
3.801599999999999909e+03,5.562744140625000000e+01,5.312500000000008882e-02
3.801699999999999818e+03,5.581054687500000000e+01,3.312500000000007105e-02
3.801800000000000182e+03,5.515136718750000000e+01,4.312499999999985789e-02
3.801900000000000091e+03,5.520629882812500000e+01,2.562499999999978684e-02
3.802000000000000000e+03,5.511474609375000000e+01,7.312500000000010658e-02
3.802099999999999909e+03,5.505981445312500000e+01,2.812499999999973355e-02
3.802199999999999818e+03,5.526123046875000000e+01,2.812499999999973355e-02
3.802300000000000182e+03,5.434570312500000000e+01,6.062499999999992895e-02
3.802400000000000091e+03,5.465698242187500000e+01,6.062499999999992895e-02
3.802500000000000000e+03,5.447387695312500000e+01,9.249999999999980460e-02
3.802599999999999909e+03,5.443725585937500000e+01,7.312500000000010658e-02
3.802699999999999818e+03,5.421752929687500000e+01,5.562500000000003553e-02
3.802800000000000182e+03,5.363159179687500000e+01,3.812499999999996447e-02
3.802900000000000091e+03,5.399780273437500000e+01,1.562500000000000000e-02
3.803000000000000000e+03,5.388793945312500000e+01,5.312500000000008882e-02
3.803099999999999909e+03,5.383300781250000000e+01,5.312500000000008882e-02
3.803199999999999818e+03,5.344848632812500000e+01,2.062499999999989342e-02
3.803300000000000182e+03,5.302734375000000000e+01,4.062499999999991118e-02
3.803400000000000091e+03,5.335693359375000000e+01,6.562499999999982236e-02
