time,temperature,voltage
2.514500000000000000e+03,7.578735351562500000e+01,3.102500000000000036e+00
2.514599999999999909e+03,7.739868164062500000e+01,3.125000000000000000e+00
2.514699999999999818e+03,7.794799804687500000e+01,3.134999999999999787e+00
2.514800000000000182e+03,7.800292968750000000e+01,3.112499999999999822e+00
2.514900000000000091e+03,7.765502929687500000e+01,3.152499999999999858e+00
2.515000000000000000e+03,7.935791015625000000e+01,3.152499999999999858e+00
2.515099999999999909e+03,7.985229492187500000e+01,3.147499999999999964e+00
2.515199999999999818e+03,8.020019531250000000e+01,3.165000000000000036e+00
2.515300000000000182e+03,8.020019531250000000e+01,3.212499999999999911e+00
2.515400000000000091e+03,7.988891601562500000e+01,3.194999999999999840e+00
2.515500000000000000e+03,8.228759765625000000e+01,3.177500000000000213e+00
2.515599999999999909e+03,8.195800781250000000e+01,3.174999999999999822e+00
2.515699999999999818e+03,8.228759765625000000e+01,3.209999999999999964e+00
2.515800000000000182e+03,8.230590820312500000e+01,3.187500000000000000e+00
2.515900000000000091e+03,8.360595703125000000e+01,3.212499999999999911e+00
2.516000000000000000e+03,8.450317382812500000e+01,3.205000000000000071e+00
2.516099999999999909e+03,8.400878906250000000e+01,3.240000000000000213e+00
2.516199999999999818e+03,8.442993164062500000e+01,3.252499999999999947e+00
2.516300000000000182e+03,8.485107421875000000e+01,3.232499999999999929e+00
2.516400000000000091e+03,8.591308593750000000e+01,3.237499999999999822e+00
2.516500000000000000e+03,8.640747070312500000e+01,3.377499999999999947e+00
2.516599999999999909e+03,8.591308593750000000e+01,3.265000000000000124e+00
2.516699999999999818e+03,8.629760742187500000e+01,3.282500000000000195e+00
2.516800000000000182e+03,8.800048828125000000e+01,3.282500000000000195e+00
2.516900000000000091e+03,8.789062500000000000e+01,3.267500000000000071e+00
2.517000000000000000e+03,8.834838867187500000e+01,3.290000000000000036e+00
2.517099999999999909e+03,8.781738281250000000e+01,3.285000000000000142e+00
2.517199999999999818e+03,8.930053710937500000e+01,3.252499999999999947e+00
2.517300000000000182e+03,9.008789062500000000e+01,3.325000000000000178e+00
2.517400000000000091e+03,8.975830078125000000e+01,3.297499999999999876e+00
2.517500000000000000e+03,9.025268554687500000e+01,3.317499999999999893e+00
2.517599999999999909e+03,8.970336914062500000e+01,3.312500000000000000e+00
2.517699999999999818e+03,9.184570312500000000e+01,3.305000000000000160e+00
2.517800000000000182e+03,9.191894531250000000e+01,3.327500000000000124e+00
2.517900000000000091e+03,9.157104492187500000e+01,3.330000000000000071e+00
2.518000000000000000e+03,9.208374023437500000e+01,3.330000000000000071e+00
2.518099999999999909e+03,9.296264648437500000e+01,3.362499999999999822e+00
2.518199999999999818e+03,9.373168945312500000e+01,3.352500000000000036e+00
2.518300000000000182e+03,9.371337890625000000e+01,3.372500000000000053e+00
2.518400000000000091e+03,9.343872070312500000e+01,3.035000000000000142e+00
2.518500000000000000e+03,9.429931640625000000e+01,3.350000000000000089e+00
2.518599999999999909e+03,9.499511718750000000e+01,3.377499999999999947e+00
2.518699999999999818e+03,9.543457031250000000e+01,3.392500000000000071e+00
2.518800000000000182e+03,9.539794921875000000e+01,3.424999999999999822e+00
2.518900000000000091e+03,9.510498046875000000e+01,3.459999999999999964e+00
2.519000000000000000e+03,9.708251953125000000e+01,3.424999999999999822e+00
2.519099999999999909e+03,9.671630859375000000e+01,3.437500000000000000e+00
2.519199999999999818e+03,9.715576171875000000e+01,3.390000000000000124e+00
2.519300000000000182e+03,9.710083007812500000e+01,3.442499999999999893e+00
2.519400000000000091e+03,9.779663085937500000e+01,3.384999999999999787e+00
2.519500000000000000e+03,9.895019531250000000e+01,3.439999999999999947e+00
2.519599999999999909e+03,9.843750000000000000e+01,3.379999999999999893e+00
2.519699999999999818e+03,9.887695312500000000e+01,3.472500000000000142e+00
2.519800000000000182e+03,9.878540039062500000e+01,3.444999999999999840e+00
2.519900000000000091e+03,1.001037597656250000e+02,3.455000000000000071e+00
2.520000000000000000e+03,1.006713867187500000e+02,3.477500000000000036e+00
2.520099999999999909e+03,1.001220703125000000e+02,3.487499999999999822e+00
2.520199999999999818e+03,1.005615234375000000e+02,3.640000000000000124e+00
2.520300000000000182e+03,1.018066406250000000e+02,3.517500000000000071e+00
2.520400000000000091e+03,1.018981933593750000e+02,3.450000000000000178e+00
2.520500000000000000e+03,1.023742675781250000e+02,3.524999999999999911e+00
2.520599999999999909e+03,1.017700195312500000e+02,3.537500000000000089e+00
2.520699999999999818e+03,1.028686523437500000e+02,3.524999999999999911e+00
2.520800000000000182e+03,1.038391113281250000e+02,3.524999999999999911e+00
2.520900000000000091e+03,1.036193847656250000e+02,3.532499999999999751e+00
2.521000000000000000e+03,1.040954589843750000e+02,3.439999999999999947e+00
2.521099999999999909e+03,1.035095214843750000e+02,3.542499999999999982e+00
2.521199999999999818e+03,1.055236816406250000e+02,3.552500000000000213e+00
2.521300000000000182e+03,1.055603027343750000e+02,3.547499999999999876e+00
2.521400000000000091e+03,1.052856445312500000e+02,3.560000000000000053e+00
2.521500000000000000e+03,1.057800292968750000e+02,3.589999999999999858e+00
2.521599999999999909e+03,1.063293457031250000e+02,3.575000000000000178e+00
2.521699999999999818e+03,1.073913574218750000e+02,3.597500000000000142e+00
2.521800000000000182e+03,1.072998046875000000e+02,3.584999999999999964e+00
2.521900000000000091e+03,1.069885253906250000e+02,3.607499999999999929e+00
2.522000000000000000e+03,1.075378417968750000e+02,3.617500000000000160e+00
2.522099999999999909e+03,1.085266113281250000e+02,3.640000000000000124e+00
2.522199999999999818e+03,1.089843750000000000e+02,3.649999999999999911e+00
2.522300000000000182e+03,1.090026855468750000e+02,3.660000000000000142e+00
2.522400000000000091e+03,1.086547851562500000e+02,3.677500000000000213e+00
2.522500000000000000e+03,1.105224609375000000e+02,3.645000000000000018e+00
2.522599999999999909e+03,1.101928710937500000e+02,3.685000000000000053e+00
2.522699999999999818e+03,1.107971191406250000e+02,3.665000000000000036e+00
2.522800000000000182e+03,1.106140136718750000e+02,3.705000000000000071e+00
2.522900000000000091e+03,1.111999511718750000e+02,3.712499999999999911e+00
2.523000000000000000e+03,1.125000000000000000e+02,3.689999999999999947e+00
2.523099999999999909e+03,1.118774414062500000e+02,3.707500000000000018e+00
2.523199999999999818e+03,1.124450683593750000e+02,3.727500000000000036e+00
2.523300000000000182e+03,1.122436523437500000e+02,3.717500000000000249e+00
2.523400000000000091e+03,1.135986328125000000e+02,3.712499999999999911e+00
2.523500000000000000e+03,1.142211914062500000e+02,3.752499999999999947e+00
2.523599999999999909e+03,1.135986328125000000e+02,3.729999999999999982e+00
2.523699999999999818e+03,1.141296386718750000e+02,3.752499999999999947e+00
2.523800000000000182e+03,1.152465820312500000e+02,3.799999999999999822e+00
2.523900000000000091e+03,1.154113769531250000e+02,3.772499999999999964e+00
2.524000000000000000e+03,1.160522460937500000e+02,3.822499999999999787e+00
2.524099999999999909e+03,1.154113769531250000e+02,3.810000000000000053e+00
2.524199999999999818e+03,1.160888671875000000e+02,3.844999999999999751e+00
2.524300000000000182e+03,1.174255371093750000e+02,3.844999999999999751e+00
2.524400000000000091e+03,1.172424316406250000e+02,3.862499999999999822e+00
2.524500000000000000e+03,1.177001953125000000e+02,3.865000000000000213e+00
2.524599999999999909e+03,1.170776367187500000e+02,3.865000000000000213e+00
2.524699999999999818e+03,1.192199707031250000e+02,3.915000000000000036e+00
2.524800000000000182e+03,1.192932128906250000e+02,3.932500000000000107e+00
2.524900000000000091e+03,1.190917968750000000e+02,3.939999999999999947e+00
2.525000000000000000e+03,1.195312500000000000e+02,3.620000000000000107e+00
2.525099999999999909e+03,1.190551757812500000e+02,3.955000000000000071e+00
2.525199999999999818e+03,1.198608398437500000e+02,3.939999999999999947e+00
2.525300000000000182e+03,1.196594238281250000e+02,3.952500000000000124e+00
2.525400000000000091e+03,1.194580078125000000e+02,4.040000000000000036e+00
2.525500000000000000e+03,1.199523925781250000e+02,4.032499999999999751e+00
2.525599999999999909e+03,1.193847656250000000e+02,3.995000000000000107e+00
2.525699999999999818e+03,1.200073242187500000e+02,4.084999999999999964e+00
2.525800000000000182e+03,1.198242187500000000e+02,4.064999999999999503e+00
2.525900000000000091e+03,1.195495605468750000e+02,4.044999999999999929e+00
2.526000000000000000e+03,1.200439453125000000e+02,3.562500000000001776e-02
2.526099999999999909e+03,1.194030761718750000e+02,5.062500000000014211e-02
2.526199999999999818e+03,1.199707031250000000e+02,3.124999999999822364e-03
2.526300000000000182e+03,1.197692871093750000e+02,8.124999999999715783e-03
2.526400000000000091e+03,1.193115234375000000e+02,4.062499999999991118e-02
2.526500000000000000e+03,1.188171386718750000e+02,1.312500000000005329e-02
2.526599999999999909e+03,1.180847167968750000e+02,4.312499999999985789e-02
2.526699999999999818e+03,1.186340332031250000e+02,2.312499999999984013e-02
2.526800000000000182e+03,1.185058593750000000e+02,5.812499999999998224e-02
2.526900000000000091e+03,1.159240722656250000e+02,6.562499999999982236e-02
2.527000000000000000e+03,1.160522460937500000e+02,5.562500000000003553e-02
2.527099999999999909e+03,1.153381347656250000e+02,4.812499999999975131e-02
2.527199999999999818e+03,1.159057617187500000e+02,5.312500000000008882e-02
2.527300000000000182e+03,1.133789062500000000e+02,6.062499999999992895e-02
2.527400000000000091e+03,1.115844726562500000e+02,1.812499999999994671e-02
2.527500000000000000e+03,1.120605468750000000e+02,4.562499999999980460e-02
2.527599999999999909e+03,1.114196777343750000e+02,6.062499999999992895e-02
2.527699999999999818e+03,1.119506835937500000e+02,1.312500000000005329e-02
2.527800000000000182e+03,1.083251953125000000e+02,4.312499999999985789e-02
2.527900000000000091e+03,1.078674316406250000e+02,8.562499999999984013e-02
2.528000000000000000e+03,1.083068847656250000e+02,7.312500000000010658e-02
2.528099999999999909e+03,1.077209472656250000e+02,7.812500000000000000e-02
2.528199999999999818e+03,1.057617187500000000e+02,2.562499999999978684e-02
2.528300000000000182e+03,1.049377441406250000e+02,3.562500000000001776e-02
2.528400000000000091e+03,1.046081542968750000e+02,4.312499999999985789e-02
2.528500000000000000e+03,1.051208496093750000e+02,6.312499999999987566e-02
2.528599999999999909e+03,1.039306640625000000e+02,7.312500000000010658e-02
2.528699999999999818e+03,1.023559570312500000e+02,6.312499999999987566e-02
2.528800000000000182e+03,1.022094726562500000e+02,5.812499999999998224e-02
2.528900000000000091e+03,1.019165039062500000e+02,5.312500000000008882e-02
2.529000000000000000e+03,1.023925781250000000e+02,3.562500000000001776e-02
2.529099999999999909e+03,9.977416992187500000e+01,2.812499999999973355e-02
2.529199999999999818e+03,9.999389648437500000e+01,5.312500000000008882e-02
2.529300000000000182e+03,9.990234375000000000e+01,5.812499999999998224e-02
2.529400000000000091e+03,9.957275390625000000e+01,3.312500000000007105e-02
2.529500000000000000e+03,9.873046875000000000e+01,5.624999999999769074e-03
2.529599999999999909e+03,9.737548828125000000e+01,5.312500000000008882e-02
2.529699999999999818e+03,9.779663085937500000e+01,4.312499999999985789e-02
2.529800000000000182e+03,9.770507812500000000e+01,3.312500000000007105e-02
2.529900000000000091e+03,9.744873046875000000e+01,2.812499999999973355e-02
2.530000000000000000e+03,9.607543945312500000e+01,6.312499999999987566e-02
2.530099999999999909e+03,9.539794921875000000e+01,1.562500000000000000e-02
2.530199999999999818e+03,9.591064453125000000e+01,4.062499999999991118e-02
2.530300000000000182e+03,9.585571289062500000e+01,4.562499999999980460e-02
2.530400000000000091e+03,9.406127929687500000e+01,6.062499999999992895e-02
2.530500000000000000e+03,9.420776367187500000e+01,1.812499999999994671e-02
2.530599999999999909e+03,9.362182617187500000e+01,2.312499999999984013e-02
2.530699999999999818e+03,9.407958984375000000e+01,6.562499999999982236e-02
2.530800000000000182e+03,9.347534179687500000e+01,3.062500000000012434e-02
2.530900000000000091e+03,9.204711914062500000e+01,4.562499999999980460e-02
2.531000000000000000e+03,9.250488281250000000e+01,2.312499999999984013e-02
2.531099999999999909e+03,9.193725585937500000e+01,3.812499999999996447e-02
2.531199999999999818e+03,9.239501953125000000e+01,5.562500000000003553e-02
2.531300000000000182e+03,9.089355468750000000e+01,3.562500000000001776e-02
2.531400000000000091e+03,9.039916992187500000e+01,3.062500000000012434e-02
2.531500000000000000e+03,9.082031250000000000e+01,2.562499999999978684e-02
2.531599999999999909e+03,9.032592773437500000e+01,5.562500000000003553e-02
2.531699999999999818e+03,8.977661132812500000e+01,3.812499999999996447e-02
2.531800000000000182e+03,8.924560546875000000e+01,4.812499999999975131e-02
2.531900000000000091e+03,8.889770507812500000e+01,3.562500000000001776e-02
2.532000000000000000e+03,8.935546875000000000e+01,6.312499999999987566e-02
2.532099999999999909e+03,8.887939453125000000e+01,7.062500000000015987e-02
2.532199999999999818e+03,8.789062500000000000e+01,6.062499999999992895e-02
2.532300000000000182e+03,8.785400390625000000e+01,7.562500000000005329e-02
2.532400000000000091e+03,8.748779296875000000e+01,3.312500000000007105e-02
2.532500000000000000e+03,8.794555664062500000e+01,1.812499999999994671e-02
2.532599999999999909e+03,8.637084960937500000e+01,2.062499999999989342e-02
2.532699999999999818e+03,8.640747070312500000e+01,2.312499999999984013e-02
2.532800000000000182e+03,8.640747070312500000e+01,2.312499999999984013e-02
2.532900000000000091e+03,8.609619140625000000e+01,2.312499999999984013e-02
2.533000000000000000e+03,8.616943359375000000e+01,2.562499999999978684e-02
2.533099999999999909e+03,8.470458984375000000e+01,3.312500000000007105e-02
2.533199999999999818e+03,8.503417968750000000e+01,1.812499999999994671e-02
2.533300000000000182e+03,8.501586914062500000e+01,6.812499999999976907e-02
2.533400000000000091e+03,8.470458984375000000e+01,5.562500000000003553e-02
2.533500000000000000e+03,8.399047851562500000e+01,3.062500000000012434e-02
2.533599999999999909e+03,8.338623046875000000e+01,5.562500000000003553e-02
2.533699999999999818e+03,8.371582031250000000e+01,2.562499999999978684e-02
2.533800000000000182e+03,8.371582031250000000e+01,3.562500000000001776e-02
2.533900000000000091e+03,8.265380859375000000e+01,7.812500000000000000e-02
2.534000000000000000e+03,8.254394531250000000e+01,3.312500000000007105e-02
2.534099999999999909e+03,8.206787109375000000e+01,3.312500000000007105e-02
2.534199999999999818e+03,8.245239257812500000e+01,2.062499999999989342e-02
2.534300000000000182e+03,8.239746093750000000e+01,3.812499999999996447e-02
2.534400000000000091e+03,8.098754882812500000e+01,6.562499999999982236e-02
2.534500000000000000e+03,8.131713867187500000e+01,1.812499999999994671e-02
2.534599999999999909e+03,8.087768554687500000e+01,4.562499999999980460e-02
2.534699999999999818e+03,8.118896484375000000e+01,5.312500000000008882e-02
2.534800000000000182e+03,8.018188476562500000e+01,4.562499999999980460e-02
2.534900000000000091e+03,7.961425781250000000e+01,4.312499999999985789e-02
2.535000000000000000e+03,8.003540039062500000e+01,4.312499999999985789e-02
2.535099999999999909e+03,7.961425781250000000e+01,3.562500000000001776e-02
2.535199999999999818e+03,7.970581054687500000e+01,5.312500000000008882e-02
2.535300000000000182e+03,7.875366210937500000e+01,2.562499999999978684e-02
2.535400000000000091e+03,7.840576171875000000e+01,1.062500000000010658e-02
2.535500000000000000e+03,7.884521484375000000e+01,-2.499999999999946709e-03
2.535599999999999909e+03,7.838745117187500000e+01,6.312499999999987566e-02
2.535699999999999818e+03,7.767333984375000000e+01,4.562499999999980460e-02
2.535800000000000182e+03,7.754516601562500000e+01,7.062500000000015987e-02
2.535900000000000091e+03,7.716064453125000000e+01,3.812499999999996447e-02
2.536000000000000000e+03,7.761840820312500000e+01,2.312499999999984013e-02
2.536099999999999909e+03,7.659301757812500000e+01,3.312500000000007105e-02
2.536199999999999818e+03,7.640991210937500000e+01,4.312499999999985789e-02
2.536300000000000182e+03,7.640991210937500000e+01,2.312499999999984013e-02
2.536400000000000091e+03,7.606201171875000000e+01,4.562499999999980460e-02
2.536500000000000000e+03,7.651977539062500000e+01,6.562499999999982236e-02
2.536599999999999909e+03,7.507324218750000000e+01,5.062500000000014211e-02
2.536699999999999818e+03,7.525634765625000000e+01,1.562500000000000000e-02
2.536800000000000182e+03,7.527465820312500000e+01,3.312500000000007105e-02
2.536900000000000091e+03,7.498168945312500000e+01,5.312500000000008882e-02
2.537000000000000000e+03,7.457885742187500000e+01,4.062499999999991118e-02
2.537099999999999909e+03,7.390136718750000000e+01,1.312500000000005329e-02
2.537199999999999818e+03,7.421264648437500000e+01,6.812499999999976907e-02
2.537300000000000182e+03,7.423095703125000000e+01,2.812499999999973355e-02
2.537400000000000091e+03,7.375488281250000000e+01,5.062500000000014211e-02
2.537500000000000000e+03,7.322387695312500000e+01,1.312500000000005329e-02
2.537599999999999909e+03,7.276611328125000000e+01,2.312499999999984013e-02
2.537699999999999818e+03,7.305908203125000000e+01,1.062500000000010658e-02
2.537800000000000182e+03,7.309570312500000000e+01,4.312499999999985789e-02
2.537900000000000091e+03,7.194213867187500000e+01,5.312500000000008882e-02
2.538000000000000000e+03,7.218017578125000000e+01,6.312499999999987566e-02
2.538099999999999909e+03,7.181396484375000000e+01,3.562500000000001776e-02
2.538199999999999818e+03,7.207031250000000000e+01,6.062499999999992895e-02
2.538300000000000182e+03,7.161254882812500000e+01,3.312500000000007105e-02
2.538400000000000091e+03,7.082519531250000000e+01,6.562499999999982236e-02
2.538500000000000000e+03,7.120971679687500000e+01,5.562500000000003553e-02
2.538599999999999909e+03,7.082519531250000000e+01,6.562499999999982236e-02
2.538699999999999818e+03,7.106323242187500000e+01,6.562499999999982236e-02
2.538800000000000182e+03,7.020263671875000000e+01,3.312500000000007105e-02
2.538900000000000091e+03,6.979980468750000000e+01,3.124999999999822364e-03
2.539000000000000000e+03,7.018432617187500000e+01,2.812499999999973355e-02
2.539099999999999909e+03,6.979980468750000000e+01,4.312499999999985789e-02
2.539199999999999818e+03,6.943359375000000000e+01,3.062500000000012434e-02
2.539300000000000182e+03,6.921386718750000000e+01,7.312500000000010658e-02
2.539400000000000091e+03,6.888427734375000000e+01,1.562500000000000000e-02
2.539500000000000000e+03,6.926879882812500000e+01,6.312499999999987566e-02
2.539599999999999909e+03,6.892089843750000000e+01,3.062500000000012434e-02
2.539699999999999818e+03,6.820678710937500000e+01,-6.874999999999964473e-03
2.539800000000000182e+03,6.822509765625000000e+01,6.249999999998756550e-04
2.539900000000000091e+03,6.787719726562500000e+01,6.812499999999976907e-02
2.540000000000000000e+03,6.829833984375000000e+01,4.312499999999985789e-02
2.540099999999999909e+03,6.719970703125000000e+01,2.312499999999984013e-02
2.540199999999999818e+03,6.729125976562500000e+01,5.312500000000008882e-02
2.540300000000000182e+03,6.732788085937500000e+01,3.312500000000007105e-02
2.540400000000000091e+03,6.701660156250000000e+01,6.562499999999982236e-02
2.540500000000000000e+03,6.707153320312500000e+01,3.062500000000012434e-02
2.540599999999999909e+03,6.613769531250000000e+01,4.562499999999980460e-02
2.540699999999999818e+03,6.635742187500000000e+01,1.812499999999994671e-02
2.540800000000000182e+03,6.639404296875000000e+01,4.312499999999985789e-02
2.540900000000000091e+03,6.610107421875000000e+01,3.062500000000012434e-02
2.541000000000000000e+03,6.578979492187500000e+01,1.562500000000000000e-02
2.541099999999999909e+03,6.533203125000000000e+01,1.562500000000000000e-02
2.541199999999999818e+03,6.555175781250000000e+01,7.062500000000015987e-02
2.541300000000000182e+03,6.560668945312500000e+01,2.062499999999989342e-02
2.541400000000000091e+03,6.474609375000000000e+01,4.062499999999991118e-02
2.541500000000000000e+03,6.478271484375000000e+01,5.312500000000008882e-02
2.541599999999999909e+03,6.447143554687500000e+01,3.562500000000001776e-02
2.541699999999999818e+03,6.469116210937500000e+01,5.312500000000008882e-02
2.541800000000000182e+03,6.470947265625000000e+01,3.062500000000012434e-02
2.541900000000000091e+03,6.362915039062500000e+01,3.812499999999996447e-02
2.542000000000000000e+03,6.399536132812500000e+01,3.562500000000001776e-02
2.542099999999999909e+03,6.366577148437500000e+01,3.062500000000012434e-02
2.542199999999999818e+03,6.383056640625000000e+01,7.062500000000015987e-02
2.542300000000000182e+03,6.324462890625000000e+01,7.812500000000000000e-02
2.542400000000000091e+03,6.278686523437500000e+01,3.312500000000007105e-02
2.542500000000000000e+03,6.317138671875000000e+01,6.812499999999976907e-02
2.542599999999999909e+03,6.282348632812500000e+01,7.312500000000010658e-02
2.542699999999999818e+03,6.291503906250000000e+01,5.812499999999998224e-02
2.542800000000000182e+03,6.229248046875000000e+01,2.312499999999984013e-02
2.542900000000000091e+03,6.196289062500000000e+01,6.062499999999992895e-02
2.543000000000000000e+03,6.234741210937500000e+01,4.562499999999980460e-02
2.543099999999999909e+03,6.201782226562500000e+01,3.562500000000001776e-02
2.543199999999999818e+03,6.157836914062500000e+01,3.312500000000007105e-02
2.543300000000000182e+03,6.150512695312500000e+01,7.062500000000015987e-02
2.543400000000000091e+03,6.117553710937500000e+01,5.062500000000014211e-02
2.543500000000000000e+03,6.157836914062500000e+01,5.312500000000008882e-02
2.543599999999999909e+03,6.088256835937500000e+01,3.812499999999996447e-02
2.543699999999999818e+03,6.075439453125000000e+01,4.562499999999980460e-02
2.543800000000000182e+03,6.075439453125000000e+01,3.812499999999996447e-02
2.543900000000000091e+03,6.044311523437500000e+01,2.312499999999984013e-02
2.544000000000000000e+03,6.086425781250000000e+01,7.062500000000015987e-02
2.544099999999999909e+03,5.983886718750000000e+01,6.062499999999992895e-02
2.544199999999999818e+03,5.994873046875000000e+01,9.437499999999987566e-02
2.544300000000000182e+03,6.000366210937500000e+01,5.312500000000008882e-02
2.544400000000000091e+03,5.971069335937500000e+01,1.812499999999994671e-02
2.544500000000000000e+03,5.954589843750000000e+01,5.062500000000014211e-02
2.544599999999999909e+03,5.901489257812500000e+01,2.562499999999978684e-02
2.544699999999999818e+03,5.923461914062500000e+01,7.312500000000010658e-02
2.544800000000000182e+03,5.925292968750000000e+01,3.812499999999996447e-02
2.544900000000000091e+03,5.894165039062500000e+01,3.562500000000001776e-02
2.545000000000000000e+03,5.868530273437500000e+01,3.062500000000012434e-02
2.545099999999999909e+03,5.831909179687500000e+01,3.062500000000012434e-02
2.545199999999999818e+03,5.853881835937500000e+01,2.812499999999973355e-02
2.545300000000000182e+03,5.859375000000000000e+01,5.874999999999985789e-02
2.545400000000000091e+03,5.775146484375000000e+01,2.062499999999989342e-02
2.545500000000000000e+03,5.791625976562500000e+01,6.562499999999982236e-02
2.545599999999999909e+03,5.764160156250000000e+01,2.562499999999978684e-02
2.545699999999999818e+03,5.780639648437500000e+01,4.562499999999980460e-02
2.545800000000000182e+03,5.765991210937500000e+01,3.312500000000007105e-02
2.545900000000000091e+03,5.689086914062500000e+01,3.062500000000012434e-02
2.546000000000000000e+03,5.723876953125000000e+01,1.812499999999994671e-02
2.546099999999999909e+03,5.698242187500000000e+01,3.312500000000007105e-02
2.546199999999999818e+03,5.712890625000000000e+01,1.562500000000000000e-02
2.546300000000000182e+03,5.652465820312500000e+01,4.562499999999980460e-02
2.546400000000000091e+03,5.619506835937500000e+01,5.812499999999998224e-02
2.546500000000000000e+03,5.652465820312500000e+01,2.812499999999973355e-02
2.546599999999999909e+03,5.625000000000000000e+01,6.062499999999992895e-02
2.546699999999999818e+03,5.608520507812500000e+01,1.562500000000000000e-02
2.546800000000000182e+03,5.588378906250000000e+01,9.750000000000014211e-02
2.546900000000000091e+03,5.559082031250000000e+01,2.812499999999973355e-02
2.547000000000000000e+03,5.595703125000000000e+01,4.062499999999991118e-02
2.547099999999999909e+03,5.566406250000000000e+01,5.312500000000008882e-02
2.547199999999999818e+03,5.526123046875000000e+01,4.812499999999975131e-02
2.547300000000000182e+03,5.527954101562500000e+01,2.812499999999973355e-02
2.547400000000000091e+03,5.500488281250000000e+01,4.812499999999975131e-02
2.547500000000000000e+03,5.531616210937500000e+01,2.812499999999973355e-02
2.547599999999999909e+03,5.460205078125000000e+01,3.562500000000001776e-02
2.547699999999999818e+03,5.460205078125000000e+01,1.062500000000010658e-02
2.547800000000000182e+03,5.467529296875000000e+01,9.187499999999992895e-02
2.547900000000000091e+03,5.440063476562500000e+01,1.812499999999994671e-02
2.548000000000000000e+03,5.463867187500000000e+01,6.062499999999992895e-02
2.548099999999999909e+03,5.388793945312500000e+01,6.062499999999992895e-02
2.548199999999999818e+03,5.401611328125000000e+01,3.562500000000001776e-02
2.548300000000000182e+03,5.407104492187500000e+01,5.312500000000008882e-02
2.548400000000000091e+03,5.377807617187500000e+01,1.312500000000005329e-02
2.548500000000000000e+03,5.363159179687500000e+01,4.312499999999985789e-02
2.548599999999999909e+03,5.330200195312500000e+01,-1.937500000000014211e-02
2.548699999999999818e+03,5.343017578125000000e+01,3.312500000000007105e-02
2.548800000000000182e+03,5.350341796875000000e+01,5.562500000000003553e-02
2.548900000000000091e+03,5.291748046875000000e+01,2.062499999999989342e-02
2.549000000000000000e+03,5.293579101562500000e+01,1.312500000000005329e-02
2.549099999999999909e+03,5.267944335937500000e+01,5.062500000000014211e-02
2.549199999999999818e+03,5.282592773437500000e+01,2.312499999999984013e-02
